NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1316.0,199528,D*8TC1tPNA,D*P1278 t TC1 Pre FILL HTA ANNEAL,,,DIFFUSION,DI-HTAdi
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1317.0,208970,E 8TC1APT,E P1278 TC1 APT PLASMA TREATMENT,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1318.0,261371,T*8SCUTlnr,T*P1278 SCUTTLES PVD Liner,,,THIN FILMS,TF-TSDnc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1319.0,260917,T*8SCUTfil,T*P1278 SCUTTLES TCN FILL,,,THIN FILMS,TF-WDPid
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1320.0,199527,W 8TC1tVC1,W P1278 t POST TC1 GIFT BEVEL CLN1,,,WET ETCH,WE-KSTsp
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1321.0,260885,P*8SCUTpol,P*P1278 SCUTTLES TCN POLISH,,,PLANAR,PL-PLIvg
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1322.0,261278,E 8SCTPOLa,E P1278 SCUTTLES TCN POLISH ASH,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1323.0,221082,M-8TC1PFTS,M-P1278 TC1POL FTL SCAN,,,METRO,DM-FTL
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1324.0,221083,M-8TC1PFTR,M-P1278 TC1POL FTL REVIEW,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1325.0,205283,M-8TC1POLQ,M-P1278 TCN1 POLISH QSA,,,METRO,DM-EBEAM
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1326.0,198939,M-8TC1POLP,M-P1278 TCN1 POLISH API,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1327.0,205284,M-8TC1POLS,M-P1278 TCN1 POLISH SCAN,,,METRO,DM-BPQP
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1328.0,205285,M-8TC1POLR,M-P1278 TCN1 POLISH REVIEW,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1329.0,205286,M-8TC1POLC,M-P1278 TCN1 POLISH CLASS,,,METRO,DM-CLF
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1330.0,219035,M-8TC1POLH,M-P1278 TC1 W POLISH HELP,,,METRO,DM-TOH
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1331.0,261678,A-8TC1PSTs,A-P1278 POST TC1POL LCD Scuttles,,,ANALYTICAL,AN-LCD
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1332.0,144194,Z 8RNDIF18,Z P1278 RANDOMIZE IN FOUP 18,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1333.0,235351,T*8MGCSN1s,T*P1278 MGC SiN Deposition1 s,,,THIN FILMS,TD-ACDtc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1334.0,235363,T*8MGCotHM,T*P1278 MGC OXIDEt HM,,,THIN FILMS,TD-DVDnl
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1335.0,243280,M-8PCTHMS,M-P1278 PCT HM SCAN,,,METRO,DM-FDM
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1336.0,243281,M-8PCTHMR,M-P1278 PCT HM REVIEW,,,METRO,DM-SREtm
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1337.0,209702,M-8PCTWGT,M-P1278 WGT PCT SHAPE,,,METRO,DM-WGT
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1338.0,212152,M-8PCT IN,M-P1278 TC2 PRE PCT LITHO INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1339.0,243699,M-8PCT RE,M-P1278 TC2 PRE PCT LITHO REVIEW,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1340.0,212153,M-8PCTDIS,M-P1278 TC2 PRE PCT LITHO ORL DISPO,,,METRO,DM-DEF-MET
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1341.0,194820,L 8PCTt CH,L P1278 PCT t CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1342.0,204349,Z 8mPCT1VF,Z P1278 MGC PCT VERIFY WFR 1,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1343.0,196896,T*8PCTmgOX,T*P1278 PCT MGC Kashmir Col DEP,,,THIN FILMS,TD-CDTsa
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1344.0,203404,Z 8PCTOXVR,Z P1278 PCT OX VRF WFR TO LOT ACCR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1345.0,180268,W 8PCTSCB,W P1278 PCT PRE-LITHO BACKSIDE SCR,,,WET ETCH,WE-DRTnc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1346.0,194821,L 8PCTt BR,L P1278 PCT t BARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1347.0,224405,M-8PCT BC,M-P1278 PCT BARC DEFECT INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1348.0,224364,L-8PCT BC,L-P1278 PCT BARC DEFECT CLASSIFY,,,LITHO,LI-CLF
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1349.0,261266,L 8PCTdyS,"L P1278 dy PCT SED (TPAB,PLY,DPR)",,,LITHO,LI-SAYli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1350.0,215250,L-8PCTcDO,L-P1278 TACOc PCT DOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1351.0,204350,Z 8mPCT2VF,Z P1278 MGC PCT VERIFY WFR 2,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1352.0,224406,M-8PCT DC,M-P1278 PCT DEFECT INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1353.0,204484,L-8PCTbaCD,L-P1278 PCT ba DCCD MEASURE,,,LITHO,LI-SEMli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1354.0,261334,L-8PCTdyR,"L-P1278 dyDGN PCT REG(TPAB,PLY,DPR)",,,LITHO,LI-REGfe
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1355.0,224365,L-8PCT DC,L-P1278 PCT DEFECT CLASSIFY,,,LITHO,LI-CLF
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1356.0,144175,Z 8RNDIF19,Z P1278 RANDOMIZE IN FOUP 19,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1357.0,257950,E*8MHMCTu,E*P1278 MGC Hard Mask Cut u PCT,,,ETCH,DE-PATxf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1358.0,229421,E 8PCTASHH,E P1278 MGC PCT POST-HME ASH,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1359.0,253259,D*8PCTELSu,D*P1278 PCT Etch SAT Liner u,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1360.0,235368,E*8MGCPCTt,E*P1278 MGC PCT Trifecta,,,ETCH,DE-PGXmc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1361.0,257292,W*8MGCCN1a,W*P1278 MGC Clean 1a,,,WET ETCH,WE-NSTwp
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1362.0,217546,L-8PCTbaZ,L-P1278 ba  PCT FOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1363.0,217148,Z 8PCTFVRF,Z P1278 PCT FOCD VERIFY WFR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1364.0,257086,L-8PCTcFC,L-P1278 PCT c FCCD MEASURE,,,LITHO,LI-SEMli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1365.0,248306,L-8PCTdNE,L-P1278 dDGN PCT NZO AEI MEASURE,,,LITHO,LI-eOVli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1366.0,261765,A-8PCTMESS,A-P1278 MGC PCTME PST MEAS SCUTTLES,,,ANALYTICAL,AN-NCD
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1367.0,217585,D*8PCTFIL1,D*P1278 PCT SAT FILL DEP1,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1368.0,217586,D*8PCTFIL2,D*P1278 PCT SAT FILL DEP2,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1369.0,217595,T*8PCTOB1,T*P1278 PCT CVD GILA2 OB1,,,THIN FILMS,TD-CVDgc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1370.0,217596,T*8PCTOB2,T*P1278 PCT CVD GILA2 OB2,,,THIN FILMS,TD-CVDgc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1371.0,204113,Z 8RNDIF31,Z P1278 RANDOMIZE IN FOUP 31,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1372.0,255186,P*8jPCTP,P*P1278 MGC PCTj POLISH,,,PLANAR,PL-PLIgt
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1373.0,219048,M-8PCTPOLH,M-P1278 PCT POLISH HELP,,,METRO,DM-TOH
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1374.0,255195,A-8mPCTPd,A-P1278 MGCd PCTPOL PST MEAS,,,ANALYTICAL,AN-LCD
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1375.0,231202,M-8PCTPFTS,M-P1278 PCTPOL FTL SCAN,,,METRO,DM-FTL
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1376.0,231203,M-8PCTPFTR,M-P1278 PCTPOL FTL REVIEW,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1377.0,231204,M-8PCTPFTV,M-P1278 PCTPOL FTL LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1378.0,258360,E 8PCTAHA,E P1278 MGC PCT POST-POL H2Ar ASH,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1379.0,204114,Z 8RNDIF32,Z P1278 RANDOMIZE IN FOUP 32,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1380.0,219968,T*8MGCSN2s,T*P1278 MGC SiN Deposition2 s,,,THIN FILMS,TD-ACDtc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1381.0,201456,T*8MGCoHM2,T*P1278 MGC OXIDE HM2,,,THIN FILMS,TD-DVDnl
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1382.0,212154,M-8PCL IN,M-P1278 TC2 PRE PCL LITHO INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1383.0,243700,M-8PCL RE,M-P1278 TC2 PRE PCL LITHO REVIEW,,,METRO,DM-MACRO
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1384.0,212155,M-8PCLDIS,M-P1278 TC2 PRE PCL LITHO ORL DISPO,,,METRO,DM-DEF-MET
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1385.0,201426,L 8MGCt CH,L P1278 MGC t CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1386.0,195428,Z 8PCL1VRF,Z P1278 PCL VERIFY WFR 1,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1387.0,201507,T*8PCTmOX2,T*P1278 PCT MGC Kashmir Col DEP2,,,THIN FILMS,TD-CDTsa
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1388.0,201423,Z 8MGCOXVR,Z P1278 MGC OX VRF WFR TO LOT ACCR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1389.0,201458,W 8MGClSCB,W P1278 MGC l PRE-LITHO BACKSIDE SC,,,WET ETCH,WE-DRTnc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1390.0,201427,L 8MGCt BR,L P1278 MGC t BARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1391.0,261267,L 8PCLdyS,"L P1278 dy PCL SED (PLY,DPR)",,,LITHO,LI-SAYli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1392.0,215251,L-8PCLcDO,L-P1278 TACOc PCL DOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1393.0,195429,Z 8PCL2VRF,Z P1278 PCL VERIFY WFR 2,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1394.0,236978,L-8PCLaCD,L-P1278 PCL a DCCD MEASURE,,,LITHO,LI-SEMli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1395.0,261335,L-8PCLdyR,"L-P1278 dyDGN PCL REG (PLY,DPR)",,,LITHO,LI-REGfe
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1396.0,204115,Z 8RNDIF33,Z P1278 RANDOMIZE IN FOUP 33,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1397.0,262368,E*8MHMCLi,E*P1278 MGC HM Cut PCLi,,,ETCH,DE-PATxf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1398.0,229422,E 8PCLASHH,E P1278 MGC PCL POST-HME ASH,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1399.0,204116,Z 8RNDIF34,Z P1278 RANDOMIZE IN FOUP 34,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1400.0,262367,E*8MGCLHSP,E*P1278 MGC GX HSTRETCH PRO PCL,,,ETCH,DE-PGXmc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1401.0,262398,W*8PCLCLN2,W*P1278 PCL Clean 2,,,WET ETCH,WE-NSTwp
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1402.0,217547,L-8PCLbaZ,L-P1278 ba  PCL FOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1403.0,217149,Z 8PCLFVRF,Z P1278 PCL FOCD VERIFY WFR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1404.0,262557,L-8PCLhfFC,L-P1278 PCL hf FCCD MEASURE,,,LITHO,LI-SEMli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1405.0,248307,L-8PCLdNE,L-P1278 dDGN PCL NZO AEI MEASURE,,,LITHO,LI-eOVli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1406.0,262946,A-8PCLMETQ,A-P1278 MGCh PCLME NCD Q,,,ANALYTICAL,AN-NCD
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1407.0,204117,Z 8RNDIF35,Z P1278 RANDOMIZE IN FOUP 35,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1408.0,217587,D*8PCLFIL1,D*P1278 PCL SAT FILL DEP1,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1409.0,217588,D*8PCLFIL2,D*P1278 PCL SAT FILL DEP2,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1410.0,217589,D*8PCLFIL3,D*P1278 PCL SAT FILL DEP3,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1411.0,217597,T*8PCLOB1,T*P1278 PCL CVD GILA2 OB1,,,THIN FILMS,TD-CVDgc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1412.0,204118,Z 8RNDIF36,Z P1278 RANDOMIZE IN FOUP 36,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1413.0,255187,P*8jPCLP,P*P1278 MGC PCLj POLISH,,,PLANAR,PL-PLIgt
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1414.0,219049,M-8PCLPOLH,M-P1278 PCL POLISH HELP,,,METRO,DM-TOH
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1415.0,255197,A-8mPCLPd,A-P1278 MGCd PCLPOL PST MEAS,,,ANALYTICAL,AN-LCD
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1416.0,227227,M-8PCLPFTS,M-P1278 PCLPOL FTL SCAN,,,METRO,DM-FTL
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1417.0,227228,M-8PCLPFTR,M-P1278 PCLPOL FTL REVIEW,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1418.0,227229,M-8PCLPFTV,M-P1278 PCLPOL FTL LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1419.0,231205,M-8PCLPOLP,M-P1278 PCLPOL API,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1420.0,231206,M-8PCLPOLS,M-P1278 PCLPOL SCAN,,,METRO,DM-BPQP
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1421.0,231207,M-8PCLPOLR,M-P1278 PCLPOL REVIEW,,,METRO,DM-SREtm
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1422.0,231208,M-8PCLPOLC,M-P1278 PCLPOL CLASS,,,METRO,DM-CLF
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1423.0,231209,M-8PCLPOLV,M-P1278 PCLPOL LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1424.0,258361,E 8PCLAHA,E P1278 MGC PCL POST-POL H2Ar ASH,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1425.0,204119,Z 8RNDIF37,Z P1278 RANDOMIZE IN FOUP 37,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1426.0,218667,D*8DVB UBL,D*P1278 DVB SiN under-burden liner,,,DIFFUSION,DI-SATnf
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1427.0,239641,T*8DVB SHM,T*P1278 SPY aSi HM DEPOSITION,,,THIN FILMS,TF-SPYtg
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1428.0,182015,T*8DVBOXFS,T*P1278 DVB OXIDE HM FS,,,THIN FILMS,TD-DVDxi
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1429.0,264079,M-8DVGOxP,M-P1278 DVG Post OX HM API,,,METRO,DM-SRC6
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1430.0,237857,M-8DVGOxS,M-P1278 DVG Post OX HM Scan,,,METRO,DM-FDM
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1431.0,237858,M-8DVGOxR,M-P1278 DVG Post OX HM Review,,,METRO,DM-SREtm
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1432.0,264077,M-8DVGOxC,M-P1278 DVG Post OX HM Class,,,METRO,DM-CLF
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1433.0,264078,M-8DVGOxV,M-P1278 DVG Post OX HM Logic Block,,,METRO,DM-LOGIC
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1434.0,168816,W 8DVGBSCB,W P1278 PRE DVG LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTnb
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1435.0,168817,W 8DVGLSCB,W P1278 PRE DVG LITHO SCRUB,,,WET ETCH,WE-DRTnc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1436.0,168700,L 8DVG CH,L P1278 DVG CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1437.0,168701,L 8DVG SA,L P1278 DVG SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1438.0,261268,L 8DVGdyS,"L P1278 dyDGN DVG SED (PCL,PLY)",,,LITHO,LI-SAVli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1439.0,171030,L 8DVG EB,L P1278 DVG EBR CUT,,,LITHO,LI-TBEbc
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1440.0,217305,L-8DVGbaW,L-P1278 ba  DVG DOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1441.0,168225,Z 8DVG VRF,Z P1278 DVG VERIFY WFR TO LOT ACCR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1442.0,204480,L-8DVGbaCD,L-P1278 DVG ba DCCD MEASURE,,,LITHO,LI-SEMli
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1443.0,261336,L-8DVGdyR,"L-P1278 dyDGN DVG REG (PCL,PLY)",,,LITHO,LI-REGfe
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1444.0,207518,T*8DVG SPC,T*P1278 DVG SPCR DEP,,,THIN FILMS,TD-CDTru
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1445.0,163751,Z 8DVB VRF,Z P1278 DVB VERIFY WFR TO LOT ACCR,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1446.0,227455,E*8DVBsHME,E*P1278 DVB Hardmask Etch Stretch,,,ETCH,DE-GTTtg
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1447.0,206560,E 8DVBASHA,E P1278 DVB ASH APT,,,ETCH,DE-APTde
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1448.0,168296,W 8DVBCLN1,W P1278 DVB POST ETCH  CLN 1,,,WET ETCH,WE-NSTwn
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1449.0,262606,Z 8RNDIF54,Z P1278 RANDOMIZE IN FOUP 54,,,PC,LSA-FE
Panther Lake G-1,Lead Lot,8PXMCVAG,8PXMCG,8PXMCV A G,A5280130,1450.0,217548,L-8DVBhZ,L-P1278 h  DVB FOCD MEAS,,,LITHO,LI-OCDlj
